x,y,z,size
2.949949,3.717316,20.75792,0.01
2.949949,3.717316,20.75792,0.01
2.949949,3.717316,20.75792,0.01
2.605522,3.946245,20.75792,0.01
2.605522,3.946245,20.75792,0.01
2.605522,3.946245,20.75792,0.01
2.605522,3.946245,20.75792,0.01
2.192148,3.805416,20.75792,0.01
2.192148,3.805416,20.75792,0.01
2.192148,3.805416,20.75792,0.01
-1.18687,-1.259149,20.75792,0.01
-1.18687,-1.259149,20.75792,0.01
-1.18687,-1.259149,20.75792,0.01
-1.18687,-1.259149,20.75792,0.01
-1.172865,-1.343297,20.75792,0.01
-1.172865,-1.343297,20.75792,0.01
-1.172865,-1.343297,20.75792,0.01
-0.4671511,-0.1299751,20.75792,0.01
-0.4671511,-0.1299751,20.75792,0.01
-0.4671511,-0.1299751,20.75792,0.01
-0.158046,0.224771,20.75792,0.01
-0.158046,0.224771,20.75792,0.01
-0.158046,0.224771,20.75792,0.01
-0.03286363,0.2914555,20.75792,0.01
-0.03286363,0.2914555,20.75792,0.01
-0.03286363,0.2914555,20.75792,0.01
-0.03286363,0.2914555,20.75792,0.01
-0.04771439,0.4698078,20.75792,0.01
-0.04771439,0.4698078,20.75792,0.01
-0.04771439,0.4698078,20.75792,0.01
-0.05423555,0.4775047,20.75792,0.01
-0.05423555,0.4775047,20.75792,0.01
-0.05584263,0.4745132,20.75792,0.01
-0.134518,0.4243324,20.75792,0.01
-0.134518,0.4243324,20.75792,0.01
-0.134518,0.4243324,20.75792,0.01
-0.134518,0.4243324,20.75792,0.01
-0.1823951,0.3540855,20.75792,0.01
-0.1823951,0.3540855,20.75792,0.01
-0.1823951,0.3540855,20.75792,0.01
-0.2704432,0.2833499,20.75792,0.01
-0.2704432,0.2833499,20.75792,0.01
-0.2704432,0.2833499,20.75792,0.01
-0.0526244,0.4752232,20.75792,0.01
-0.0526244,0.4752232,20.75792,0.01
-0.0526244,0.4752232,20.75792,0.01
0.009095788,0.626682,20.75792,0.01
0.009095788,0.626682,20.75792,0.01
0.009095788,0.626682,20.75792,0.01
0.009095788,0.626682,20.75792,0.01
0.05369128,0.7422568,20.75792,0.01
0.05369128,0.7422568,20.75792,0.01
0.05369128,0.7422568,20.75792,0.01
-0.0153923,0.728741,20.75792,0.01
-0.0153923,0.728741,20.75792,0.01
-0.0153923,0.728741,20.75792,0.01
-0.2029228,0.6659296,20.75792,0.01
-0.2029228,0.6659296,20.75792,0.01
-0.2029228,0.6659296,20.75792,0.01
-0.2029228,0.6659296,20.75792,0.01
-1.18269,0.4723414,20.75792,0.01
-1.18269,0.4723414,20.75792,0.01
-1.18269,0.4723414,20.75792,0.01
-1.285328,0.2923638,20.75792,0.01
-1.285328,0.2923638,20.75792,0.01
-1.285328,0.2923638,20.75792,0.01
-1.207523,-0.4224125,20.75792,0.01
-1.207523,-0.4224125,20.75792,0.01
-1.207523,-0.4224125,20.75792,0.01
-1.207523,-0.4224125,20.75792,0.01
-1.072964,-0.698429,20.75792,0.01
-1.072964,-0.698429,20.75792,0.01
-1.072964,-0.698429,20.75792,0.01
0.06776129,0.4625978,20.75792,0.01
0.06776129,0.4625978,20.75792,0.01
0.06776129,0.4625978,20.75792,0.01
0.004194126,0.4749296,20.75792,0.01
0.004194126,0.4749296,20.75792,0.01
0.004194126,0.4749296,20.75792,0.01
0.004194126,0.4749296,20.75792,0.01
-0.004285023,0.4420906,20.75792,0.01
-0.004285023,0.4420906,20.75792,0.01
-0.004285023,0.4420906,20.75792,0.01
-1.067985,0.3707564,20.75792,0.01
-1.067985,0.3707564,20.75792,0.01
-1.067985,0.3707564,20.75792,0.01
-1.080162,-0.943993,20.75792,0.01
-1.080162,-0.943993,20.75792,0.01
-1.080162,-0.943993,20.75792,0.01
-1.080162,-0.943993,20.75792,0.01
-1.319317,-0.6601946,20.75792,0.01
-1.319317,-0.6601946,20.75792,0.01
-1.319317,-0.6601946,20.75792,0.01
-0.9460748,-0.1615982,20.75792,0.01
-0.9460748,-0.1615982,20.75792,0.01
-0.9460748,-0.1615982,20.75792,0.01
-0.9743019,-0.1011419,20.75792,0.01
-0.9743019,-0.1011419,20.75792,0.01
-0.9743019,-0.1011419,20.75792,0.01
-0.9743019,-0.1011419,20.75792,0.01
-1.121916,0.2762548,20.75792,0.01
-1.121916,0.2762548,20.75792,0.01
-1.121916,0.2762548,20.75792,0.01
0.235873,0.5392388,20.75792,0.01
0.235873,0.5392388,20.75792,0.01
0.235873,0.5392388,20.75792,0.01
0.07783513,-0.7237351,20.75792,0.01
0.5153042,-0.4133272,20.75792,0.01
0.5153042,-0.4133272,20.75792,0.01
0.8382033,-0.7964622,20.75792,0.01
0.8382033,-0.7964622,20.75792,0.01
0.8382033,-0.7964622,20.75792,0.01
1.036941,-0.3101846,20.75792,0.01
1.036941,-0.3101846,20.75792,0.01
1.036941,-0.3101846,20.75792,0.01
0.6711642,-0.533933,20.75792,0.01
0.6711642,-0.533933,20.75792,0.01
0.6711642,-0.533933,20.75792,0.01
0.5030605,-0.6131165,20.75792,0.01
0.5030605,-0.6131165,20.75792,0.01
0.5030605,-0.6131165,20.75792,0.01
0.4912961,-0.5047321,20.75792,0.01
0.4912961,-0.5047321,20.75792,0.01
0.4912961,-0.5047321,20.75792,0.01
0.5108716,-0.4569191,20.75792,0.01
0.5108716,-0.4569191,20.75792,0.01
0.5108716,-0.4569191,20.75792,0.01
0.8399935,1.531893,20.75792,0.01
0.8513154,1.545339,20.75792,0.01
0.8513154,1.545339,20.75792,0.01
0.9626818,1.573801,20.75792,0.01
0.9626818,1.573801,20.75792,0.01
0.9626818,1.573801,20.75792,0.01
0.9655622,1.601576,20.75792,0.01
0.9655622,1.601576,20.75792,0.01
0.9655622,1.601576,20.75792,0.01
1.078436,2.606542,20.75792,0.01
1.096681,2.90108,20.75792,0.01
1.093316,3.010138,20.75792,0.01
1.07335,3.054182,20.75792,0.01
1.04423,3.093704,20.75792,0.01
1.027106,3.09278,20.75792,0.01
0.9908991,3.108608,20.75792,0.01
0.9495658,3.111511,20.75792,0.01
0.9559252,3.098317,20.75792,0.01
0.9658706,3.079325,20.75792,0.01
1.001368,3.125268,20.75792,0.01
1.056307,3.16132,20.75792,0.01
1.095488,3.1773,20.75792,0.01
1.136192,3.167658,20.75792,0.01
1.175718,3.172956,20.75792,0.01
1.197137,3.175544,20.75792,0.01
1.2131,3.158564,20.75792,0.01
1.232382,3.164567,20.75792,0.01
1.237468,3.181039,20.75792,0.01
1.259625,3.246192,20.75792,0.01
1.2363,3.228029,20.75792,0.01
1.239701,3.255594,20.75792,0.01
1.252463,3.289715,20.75792,0.01
1.276643,3.304053,20.75792,0.01
1.284891,3.282373,20.75792,0.01
1.266073,3.183913,20.75792,0.01
1.281616,3.190553,20.75792,0.01
1.145969,0.8858109,20.75792,0.01
0.8888313,-1.591216,20.75792,0.01
1.194798,1.054727,20.75792,0.01
1.253457,1.317668,20.75792,0.01
1.278194,1.341828,20.75792,0.01
1.287943,1.346306,20.75792,0.01
1.294955,1.3484,20.75792,0.01
1.299649,1.361475,20.75792,0.01
1.303495,1.399471,20.75792,0.01
1.30931,1.421163,20.75792,0.01
1.34,1.818834,20.75792,0.01
1.44284,3.18211,20.75792,0.01
1.457246,3.444909,20.75792,0.01
1.456086,3.526012,20.75792,0.01
1.426957,3.592742,20.75792,0.01
1.410085,3.611201,20.75792,0.01
1.395609,3.611874,20.75792,0.01
1.393585,3.623357,20.75792,0.01
1.392093,3.663511,20.75792,0.01
1.402829,3.714664,20.75792,0.01
1.436124,3.704655,20.75792,0.01
1.461964,3.651021,20.75792,0.01
1.475436,3.599177,20.75792,0.01
1.482895,3.554974,20.75792,0.01
1.488991,3.524124,20.75792,0.01
1.503013,3.454813,20.75792,0.01
1.49946,3.42,20.75792,0.01
1.495353,3.408596,20.75792,0.01
1.47781,3.402024,20.75792,0.01
1.456445,3.413876,20.75792,0.01
1.433102,3.421595,20.75792,0.01
1.419712,3.423448,20.75792,0.01
1.402842,3.405465,20.75792,0.01
1.388318,3.386389,20.75792,0.01
1.382994,3.379121,20.75792,0.01
1.379826,3.387767,20.75792,0.01
1.042672,2.509224,20.75792,0.01
0.4892761,-1.702852,20.75792,0.01
0.4549251,-2.14671,20.75792,0.01
0.4511105,-2.218408,20.75792,0.01
0.4465183,-2.247759,20.75792,0.01
0.4374215,-2.250029,20.75792,0.01
0.420742,-2.257618,20.75792,0.01
0.4210382,-2.274702,20.75792,0.01
0.4198969,-2.26995,20.75792,0.01
0.4202488,-2.264967,20.75792,0.01
0.4230033,-2.253606,20.75792,0.01
0.4289519,-2.239734,20.75792,0.01
0.4333811,-2.219262,20.75792,0.01
0.4197844,-2.203292,20.75792,0.01
1.015566,-1.202476,20.75792,0.01
1.626396,-0.05042845,20.75792,0.01
1.750013,0.06505764,20.75792,0.01
1.793969,0.1067839,20.75792,0.01
1.806287,0.1391439,20.75792,0.01
1.806402,0.1577064,20.75792,0.01
1.80888,0.1554781,20.75792,0.01
1.813327,0.1419113,20.75792,0.01
1.822068,0.1274332,20.75792,0.01
1.823404,0.1200005,20.75792,0.01
1.82433,0.1193893,20.75792,0.01
1.82452,0.1219179,20.75792,0.01
1.815648,0.12317,20.75792,0.01
1.809118,0.1208237,20.75792,0.01
1.819217,0.135598,20.75792,0.01
1.810744,0.1382899,20.75792,0.01
1.810445,0.1337271,20.75792,0.01
1.801637,0.1364677,20.75792,0.01
1.791842,0.1297562,20.75792,0.01
1.79071,0.1107775,20.75792,0.01
1.786947,0.08616516,20.75792,0.01
1.794107,0.07939067,20.75792,0.01
1.567268,-0.1032456,20.75792,0.01
0.4819153,-3.52475,20.75792,0.01
-4.384295,-3.779947,20.75792,0.01
-4.517567,-3.711049,20.75792,0.01
-4.630104,-3.680097,20.75792,0.01
-4.764455,-3.64867,20.75792,0.01
-4.853915,-3.639552,20.75792,0.01
-4.875251,-3.603863,20.75792,0.01
-4.8248,-3.573969,20.75792,0.01
-4.849273,-3.545903,20.75792,0.01
-4.884975,-3.515184,20.75792,0.01
-4.882262,-3.460825,20.75792,0.01
-4.930322,-3.419616,20.75792,0.01
-4.970844,-3.405224,20.75792,0.01
-4.990714,-3.409099,20.75792,0.01
-5.139605,-3.405708,20.75792,0.01
-5.252452,-3.379511,20.75792,0.01
-5.217278,-3.35112,20.75792,0.01
-5.500393,-3.259434,20.75792,0.01
-6.607348,-2.640557,20.75792,0.01
-7.374325,-2.223027,20.75792,0.01
-7.499489,-2.08748,20.75792,0.01
-7.528022,-2.076486,20.75792,0.01
-7.523155,-2.071867,20.75792,0.01
-7.47977,-2.071048,20.75792,0.01
-7.432305,-2.073946,20.75792,0.01
-7.36266,-2.072263,20.75792,0.01
-7.321115,-2.080447,20.75792,0.01
-7.290106,-2.071077,20.75792,0.01
-7.235432,-2.068351,20.75792,0.01
-7.188559,-2.074332,20.75792,0.01
-7.13178,-2.080293,20.75792,0.01
-7.069937,-2.078987,20.75792,0.01
-7.026148,-2.071658,20.75792,0.01
-6.988419,-2.078423,20.75792,0.01
-6.790568,-2.095282,20.75792,0.01
-3.733741,-2.164052,20.75792,0.01
-1.416151,-2.186173,20.75792,0.01
-1.090459,-2.205621,20.75792,0.01
-1.044263,-2.20896,20.75792,0.01
-1.036686,-2.218343,20.75792,0.01
-1.005322,-2.206984,20.75792,0.01
-0.968254,-2.190887,20.75792,0.01
-0.9144845,-2.175375,20.75792,0.01
-0.8507072,-2.150159,20.75792,0.01
-0.8193674,-2.134736,20.75792,0.01
-0.7673583,-2.140618,20.75792,0.01
-0.5815272,-2.091307,20.75792,0.01
2.252707,-0.8581958,20.75792,0.01
2.750494,-0.5143735,20.75792,0.01
2.858981,-0.4004318,20.75792,0.01
2.918217,-0.3715535,20.75792,0.01
3.053207,-0.3383346,20.75792,0.01
3.129653,-0.3178957,20.75792,0.01
3.041928,-0.2884601,20.75792,0.01
3.029758,-0.2650859,20.75792,0.01
3.067492,-0.2410098,20.75792,0.01
3.047346,-0.2062459,20.75792,0.01
3.080591,-0.2033655,20.75792,0.01
3.088839,-0.2083443,20.75792,0.01
2.976156,-0.2119231,20.75792,0.01
2.993308,-0.2269631,20.75792,0.01
2.88483,-0.2288603,20.75792,0.01
2.882738,-0.2365045,20.75792,0.01
2.903441,-0.2242742,20.75792,0.01
2.815339,-0.2125285,20.75792,0.01
2.819595,-0.1942665,20.75792,0.01
2.904585,-0.1887811,20.75792,0.01
2.960118,-0.187515,20.75792,0.01
4.02849,0.02102786,20.75792,0.01
5.837362,0.390732,20.75791,0.01
6.324291,0.5944019,20.75791,0.01
6.427525,0.6986379,20.75791,0.01
6.490801,0.740504,20.75791,0.01
6.510623,0.7626925,20.75791,0.01
6.355965,0.8147829,20.75791,0.01
6.258228,0.8537952,20.75791,0.01
6.177643,0.8945128,20.75791,0.01
6.106304,0.9553927,20.75791,0.01
6.087348,0.9885228,20.75791,0.01
6.067422,1.028461,20.75791,0.01
6.032645,1.047012,20.75791,0.01
6.016204,1.071931,20.75791,0.01
5.8158,0.9678037,20.75791,0.01
2.730305,0.07798952,20.75792,0.01
1.603914,-0.3876855,20.75792,0.01
1.310489,-0.5387886,20.75792,0.01
1.107341,-0.6978183,20.75792,0.01
0.9313467,-0.8268982,20.75792,0.01
0.7055218,-0.9462461,20.75792,0.01
0.04478437,-0.1716233,20.75792,0.01
-0.6040959,1.318653,20.75792,0.01
-0.8159837,1.5676,20.75792,0.01
-0.9416838,1.646345,20.75792,0.01
-0.9150554,1.6799,20.75792,0.01
-0.8050306,1.671878,20.75792,0.01
-0.6964256,1.688734,20.75792,0.01
-0.5773672,1.698328,20.75792,0.01
-0.4839917,1.660913,20.75792,0.01
-0.4049267,1.654012,20.75792,0.01
-0.3005532,1.653757,20.75792,0.01
-0.2648253,1.642207,20.75792,0.01
-0.2317398,1.635088,20.75792,0.01
-0.2087533,1.646737,20.75792,0.01
-0.2181784,1.662882,20.75792,0.01
-0.2303192,1.711226,20.75792,0.01
-0.2592476,1.778459,20.75792,0.01
-0.2900249,1.793829,20.75792,0.01
-0.3339697,1.811737,20.75792,0.01
-0.3488745,1.804815,20.75792,0.01
-0.3408936,1.788586,20.75792,0.01
-0.3316289,1.773821,20.75792,0.01
-0.314832,1.776443,20.75792,0.01
-0.2940284,1.786306,20.75792,0.01
-0.2710397,1.790531,20.75792,0.01
-0.2588007,1.79403,20.75792,0.01
-0.2448643,1.782826,20.75792,0.01
-0.2338007,1.770037,20.75792,0.01
0.5554496,1.310722,20.75792,0.01
1.082889,0.7960778,20.75792,0.01
1.223648,0.6346393,20.75792,0.01
1.315535,0.5806152,20.75792,0.01
1.326634,0.5602215,20.75792,0.01
1.341872,0.5405606,20.75792,0.01
1.335061,0.5258462,20.75792,0.01
1.340247,0.5134207,20.75792,0.01
1.365542,0.4990024,20.75792,0.01
1.388632,0.4971938,20.75792,0.01
1.397694,0.5143881,20.75792,0.01
1.393571,0.5233916,20.75792,0.01
1.380888,0.5451168,20.75792,0.01
1.382337,0.5528706,20.75792,0.01
1.392311,0.5577267,20.75792,0.01
1.411417,0.5591831,20.75792,0.01
1.450937,0.5624308,20.75792,0.01
1.473984,0.5645596,20.75792,0.01
1.480224,0.6180817,20.75792,0.01
1.536556,2.364161,20.75792,0.01
1.546439,2.762909,20.75792,0.01
1.531901,2.863113,20.75792,0.01
1.516102,2.907516,20.75792,0.01
1.496237,2.914781,20.75792,0.01
1.470834,2.916648,20.75792,0.01
1.45908,2.913966,20.75792,0.01
1.456476,2.91938,20.75792,0.01
1.465633,2.937222,20.75792,0.01
1.489279,3.015295,20.75792,0.01
1.518685,3.275477,20.75792,0.01
1.535201,3.475992,20.75792,0.01
1.542205,3.519384,20.75792,0.01
1.547015,3.538657,20.75792,0.01
1.539006,3.526963,20.75792,0.01
1.541607,3.535651,20.75792,0.01
1.552232,3.544488,20.75792,0.01
1.551312,3.53203,20.75792,0.01
-2.451963,-0.900022,20.75792,0.01
0.2186479,0.8690956,20.75792,0.01
0.9450914,1.689556,20.75792,0.01
1.477477,2.460938,20.75792,0.01
1.553777,2.614196,20.75792,0.01
1.580795,2.666055,20.75792,0.01
1.565551,2.709284,20.75792,0.01
1.557513,2.725759,20.75792,0.01
1.553824,2.742776,20.75792,0.01
1.56728,2.760207,20.75792,0.01
1.577759,2.77352,20.75792,0.01
1.595183,2.779751,20.75792,0.01
1.596753,2.82027,20.75792,0.01
1.599735,3.180104,20.75792,0.01
1.594736,3.397231,20.75792,0.01
1.582722,3.494684,20.75792,0.01
1.564776,3.52611,20.75792,0.01
1.576751,3.531589,20.75792,0.01
1.576844,3.531106,20.75792,0.01
1.576195,3.536119,20.75792,0.01
1.571368,3.548169,20.75792,0.01
1.556626,3.56283,20.75792,0.01
1.545167,3.578189,20.75792,0.01
1.543932,3.582581,20.75792,0.01
1.549759,3.566941,20.75792,0.01
1.561839,3.55214,20.75792,0.01
1.568944,3.545528,20.75792,0.01
1.572346,3.547684,20.75792,0.01
1.573368,3.542735,20.75792,0.01
1.562712,3.530165,20.75792,0.01
1.529227,3.50974,20.75792,0.01
1.489905,3.490851,20.75792,0.01
1.466935,3.468566,20.75792,0.01
1.436338,3.439643,20.75792,0.01
1.427142,3.424661,20.75792,0.01
1.416733,3.414373,20.75792,0.01
1.418966,3.411026,20.75792,0.01
1.428566,3.416225,20.75792,0.01
1.424772,3.43628,20.75792,0.01
1.429301,3.481386,20.75792,0.01
1.433511,3.516472,20.75792,0.01
1.440202,3.53964,20.75792,0.01
1.441037,3.555106,20.75792,0.01
1.440036,3.570792,20.75792,0.01
1.430157,3.556916,20.75792,0.01
1.411015,3.537356,20.75792,0.01
1.399781,3.489994,20.75792,0.01
1.38841,3.395928,20.75792,0.01
1.367777,3.254793,20.75792,0.01
1.317167,3.195523,20.75792,0.01
1.309135,3.199259,20.75792,0.01
1.308337,3.221828,20.75792,0.01
1.317229,3.263258,20.75792,0.01
1.316723,3.312992,20.75792,0.01
1.28947,3.287754,20.75792,0.01
0.7854365,2.700509,20.75792,0.01
0.5544123,2.358733,20.75792,0.01
0.4858811,2.223073,20.75792,0.01
0.4621354,2.196775,20.75792,0.01
0.4446865,2.173945,20.75792,0.01
0.4426824,2.169544,20.75792,0.01
0.4423331,2.156145,20.75792,0.01
0.5112829,1.561689,20.75792,0.01
0.6413369,0.490971,20.75792,0.01
0.7033504,0.1140151,20.75792,0.01
0.7523877,0.0270009,20.75792,0.01
0.7790164,0.03317595,20.75792,0.01
0.8096802,0.04546237,20.75792,0.01
0.8203374,0.03562221,20.75792,0.01
0.8200948,0.03271016,20.75792,0.01
0.8239553,0.01967925,20.75792,0.01
0.8388434,-0.004348338,20.75792,0.01
0.8514985,-0.01310274,20.75792,0.01
0.8569376,-0.01993546,20.75792,0.01
0.858685,-0.01729676,20.75792,0.01
0.8404042,-0.006314516,20.75792,0.01
0.9071923,-0.3994209,20.75792,0.01
0.966309,-0.761346,20.75792,0.01
1.017307,-0.9738718,20.75792,0.01
1.048746,-1.072606,20.75792,0.01
1.078197,-1.101734,20.75792,0.01
1.101207,-1.086287,20.75792,0.01
1.102256,-1.048793,20.75792,0.01
1.102898,-1.005297,20.75792,0.01
1.109254,-0.9884191,20.75792,0.01
1.131415,-0.997462,20.75792,0.01
1.152704,-1.007197,20.75792,0.01
1.185723,-1.012959,20.75792,0.01
1.223698,-1.029342,20.75792,0.01
1.225632,-1.05917,20.75792,0.01
1.223346,-1.082703,20.75792,0.01
1.221249,-1.097735,20.75792,0.01
1.203523,-1.129484,20.75792,0.01
1.189912,-1.142828,20.75792,0.01
1.182996,-1.14686,20.75792,0.01
1.189429,-1.152422,20.75792,0.01
1.196097,-1.15224,20.75792,0.01
1.205952,-1.143671,20.75792,0.01
1.227808,-1.149678,20.75792,0.01
1.252019,-1.150167,20.75792,0.01
1.276682,-1.161563,20.75792,0.01
1.282346,-1.174288,20.75792,0.01
1.295735,-1.175206,20.75792,0.01
1.296058,-1.162773,20.75792,0.01
1.282054,-1.148496,20.75792,0.01
1.260226,-1.131618,20.75792,0.01
1.241882,-1.129226,20.75792,0.01
1.225985,-1.129188,20.75792,0.01
1.220057,-1.119138,20.75792,0.01
1.209015,-1.113638,20.75792,0.01
1.199757,-1.099224,20.75792,0.01
1.192286,-1.086031,20.75792,0.01
1.188196,-1.099684,20.75792,0.01
1.207176,-1.120102,20.75792,0.01
1.222435,-1.108485,20.75792,0.01
1.223412,-1.094669,20.75792,0.01
1.21511,-1.081868,20.75792,0.01
1.207576,-1.067659,20.75792,0.01
1.202228,-1.051572,20.75792,0.01
1.19528,-1.058448,20.75792,0.01
1.201804,-1.062285,20.75792,0.01
1.209596,-1.082021,20.75792,0.01
1.227178,-1.098153,20.75792,0.01
1.240669,-1.120168,20.75792,0.01
1.254132,-1.1308,20.75792,0.01
1.258373,-1.144279,20.75792,0.01
1.252595,-1.148373,20.75792,0.01
1.245583,-1.147715,20.75792,0.01
1.219583,-1.14204,20.75792,0.01
1.191229,-1.130141,20.75792,0.01
1.166934,-1.110338,20.75792,0.01
1.150931,-1.088905,20.75792,0.01
